25/11/1993,Bracebridge,Ontario,P1L,,2006 FR5 DTOUR;FERRARI  2005 FR1 BIGHARV  2004 RO2 DEET
25/11/1993,Nobelton,Ontario,L0G,,2004 RO2 HOBBES
27/11/1993,Cambridge,Ontario,N1S,,2019 WP6 CASTIC;SEQUEL;SIMBA  2018 WP4 WORK PRO  2017 WP4 WORK PROGRAM  2013 VO4 MUMFORD;BASH  2012 VO4 GEARS;HOUSTON  2011 VO1 BIGBIRD;HOMESKILLET
28/11/1993,Newmarket,Ontario,L3Y,,2009 VO3 NYE  2008 VO4 J  2007 RA2 JERSEY;LABELLE  2006 FR3 HOLLYWOOD;9VOLT
29/11/1993,Oakville,Ontario,L6J,,2005 RO2 GUSTO;ICEBURG
30/11/1993,Uxbridge,Ontario,L9P,,2005 FR5 GABLE
04/12/1993,Port Perry,Ontario,L9L,,2008 VO3 J;MARLIN  2007 RA3 2POT  2006 FR4 BONFIRE  2005 RO2 CASTANZA
05/12/1993,Toronto,Ontario,M4G,,2008 VO2 HAZARD  2007 RA2 GIBBS  2006 RA1 EOR  2005 RO1 GABLE  2004 RO1 SPRUCE
06/12/1993,Toronto,,M2M 3C5,,2008 VO3 RINGO
11/12/1993,Bracebridge,Ontario,P1L,,2006 FR2 JERSEY
12/12/1993,Oakville,Ontario,L6H,,2007 RA4 DELMAR  2006 FR4 HITCH
14/12/1993,Toronto,Ontario,M3A,,2008 VO1 CLEF  2007 VO1 T-BOX  2006 RA1 JEMIMA
16/12/1993,Richmond Hill,Ontario,L4B,,2006 FR4 9VOLT
17/12/1993,Oakville,Ontario,L6M,,2007 RA3 TIMBRE;HOGAN
21/12/1993,Arkona,Ontario,N0M,,2004 FR2 SUPINE
21/12/1993,Unionville,Ontario,L3R,,2007 RA4 NAPOLEON;YOHAN  2006 FR4 9VOLT
21/12/1993,Wasaga Beach,Ontario,L92,,2010 VO3 PACA
22/12/1993,,,,Ghana,2008 VO4 HAZARD
25/12/1993,Bracebridge,Ontario,P1L,,2007 VO4 JEMIMA  2006 RA4 RINGO;AESOP  2005 FR4 FRODO;SHAMGAR  2004 RO5 CHAMP
25/12/1993,Hamilton,Ontario,L9B,,2007 RA1 WALLACE  2006 RA1 GUSTO  2005 FR1 WALLACE  2004 RO1 DYZNO;  2004 RO2 FOREMAN
28/12/1993,Oakville,Ontario,L6H,,2010 VO2 CARCI
29/12/1993,Ancaster,Ontario,L8K,,2005 RO2 FOREMAN;REEPEAT
30/12/1993,Brampton,Ontario,L6Z,,2008 VO2 SOULTRAIN  2007 VO1 T-BOX;  2007 VO2 SHERPA  2006 FR1 JERSEY;MIME  2005 FR1 MCGEE  2004 RO2 DEET
02/01/1994,Whitby,Ontario,L1P,,2010 VO3 YOHAN  2009 VO2 JAMBO  2008 RA2 CANON;BIGDUTCH  2007 FR3 CANON;BOMBAY
03/01/1994,Barrie,Ontario,L4N,,2005 RO1 ATKINS
10/01/1994,Deep River,Ontario,K0J,,2007 RA4 2POT  2006 FR4 BONFIRE  2005 RO4 GUSTO;SPADINA
11/01/1994,Scarborough,Ontario,M1G,,2008 VO2 NYE
14/01/1994,Milton,Ontario,L9T,,2009 VO3 THOR;  2009 VO4 CLARKSON;PACA  2008 VO3 RINGO  2007 RA3 2POT  2006 FR3 BOOM  2005 RO3 SMALLS;STOKE
15/01/1994,Thornton,Ontario,L4J,,2009 VO4 DURANGO;BIGLEAGUE
15/01/1994,Weston,Ontario,M9N,,2009 VO5 DURANGO  2005 RO1 GUSTO
16/01/1994,London,Ontario,N6G,,2009 VO2 THOR  2008 RA3 LOCO;KATO  2007 FR3 COLUMBUS  2006 RO3 SPADINA
19/01/1994,Cambridge,Ontario,N3C,,2006 RO4 GIBBS;AXE
19/01/1994,Gravenhurst,Ontario,P1P,,2006 SN1 TIMBER
21/01/1994,Mississauga,Ontario,L5H,,2008 VO4 BIGEXTRA;SERGE  2007 FR2 CANON  2006 FR2 JERSEY  2005 RO2 FOREMAN;REEPEAT
24/01/1994,Huntsville,Ontario,P1H,,2006 FR1 BAKER
26/01/1994,Markham,Ontario,L3R,,2008 VO3 SOULTRAIN;SHAKA
29/01/1994,Richmond Hill,Ontario,L4E,,2007 RA1 GAMBIT
30/01/1994,Toronto,Ontario,M4K,,2009 VO3 NYE  2008 VO3 CARCI;BIGDUTCH  2007 RA3 2POT
31/01/1994,Mississauga,Ontario,L5M,,2008 VO3 SOCKO  2007 RA3 GAMBIT;GILLIGAN  2006 FR3 PREZ;HITCH  2005 RO3 BIGRED;SOMEWUN
01/02/1994,Argyle,Texas,,,2005 FR2 WALLACE;ZEEBON
02/02/1994,Toronto,Ontario,M4W,,2008 VO4 GILLIGAN  2007 RA4 GILLIGAN  2006 FR4 PEARSE;NAHC  2005 RO4 DYZNO;FRIDGE
04/02/1994,Beaverton,Ontario,L0K,,2007 RA2 BILLA
04/02/1994,Toronto,Ontario,M2N,,2008 VO5 CLEF
09/02/1994,Midland,Ontario,L4R,,2009 VO4 DURANGO;BIGLEAGUE  2008 VO3 CARCI;BIGDUTCH  2007 RA5 2POT
10/02/1994,Oakville,Ontario,L6L,,2008 VO4 PULSE;BITTS  2007 RA4 HITCH  2006 FR5 GABLE;BIGTHUNDER
11/02/1994,Oakville,Ontario,L6H,,2007 RA1 2POT
13/02/1994,Woodstock,Ontario,N4V,,2007 RA3 XEROX;GILLESPIE  2006 FR5 TWIGG;TURBINE
16/02/1994,Pickering,Ontario,L1V,,2008 RA1 2POT  2007 FR5 SHERPA;KOOMBA  2006 FR5 TWIGG;TURBINE  2005 RO5 KWANDO
16/02/1994,Stouffville,Ontario,L4A,,2010 VO5 WEST  2009 VO2 NYE  2008 RA4 HEDER  2007 FR4 SPADINA  2006 FR3 TIMBER;ESTABON  2005 RO1 VOLVO
17/02/1994,Markham,Ontario,L3P,,2008 VO3 RINGO  2007 RA4 2POT  2006 FR2 BLARNEY  2005 RO4 DYZNO;FRIDGE
17/02/1994,Owen Sound,Ontario,N4K,,2009 VO3 NYE;  2009 VO4 STRINGER  2008 VO2 NYE;  2008 VO4 HAZARD  2007 RA2 2POT;HEAPS  2006 FR2 JERSEY
19/02/1994,,Alberta,,,2006 RO3 SOULTRAIN;ZEST
19/02/1994,Lakefield,Ontario,K0L,,2008 RA4 COMMISH;SCRIBBS
21/02/1994,Haliburton,Ontario,K0M,,2005 RO5 SOULTRAIN
22/02/1994,Mississauga,Ontario,L5A,,2008 VO3 2POT  2007 RA3 BIGTUNA;MARLIN
22/02/1994,Toronto,Ontario,M4E,,2007 RA3 2POT  2006 FR2 GEN.BEEF
23/02/1994,Haliburton,Ontario,K0M,,2005 RO5 SOULTRAIN
23/02/1994,Scarborough,Ontario,M1M,,2007 RA4 BIGTURK
26/02/1994,Markham,Ontario,L3R,,2007 RA3 HEYWIRE;WEST  2006 FR3 D'KNOW;SMALLS  2005 RO3 BOWSER;GIBS
27/02/1994,Scarborough,Ontario,M1J,,2009 VO3 GILLIGAN  2008 VO3 SOCKO  2007 RA4 BIGTURK  2006 FR1 9VOLT  2006 FR4 9VOLT  2005 FR1 DYZNO
28/02/1994,Newmarket,Ontario,L3Y,,2009 RA1 YOHAN;HEDER  2008 FR4 HASSELHOF;QUOTE  2007 RO5 CUJO;FORE  2006 RO3 BILLA;CUJO
01/03/1994,Barrie,Ontario,L4M,,2006 RO4 J;SHAKA  2005 RO4 BARBER  2004 FR5 LINCOLN
03/03/1994,Oakville,Ontario,L6M,,2008 VO4 GILLIGAN  2007 RA4 GILLIGAN  2006 FR3 BOOM  2005 RO3 BARBER
04/03/1994,Georgetown,Ontario,L7G,,2007 RA1 2POT  2005 RO2 GRAMBO;TIMBER
05/03/1994,Milford Bay,Ontario,P0B,,2007 RA1 2POT
06/03/1994,Brampton,Ontario,L6Z,,2009 VO4 2POT
06/03/1994,Thornhill,Ontario,L4J,,2008 VO4 GILLIGAN  2007 RA2 GIBBS
07/03/1994,Toronto,Ontario,M6L,,2009 VO2 OMNI;CASH  2008 VO2 CLEF  2007 RA3 GAMBIT;GILLIGAN
08/03/1994,Campbellville,Ontario,L0P,,2008 VO4 BUMBLEBEE;BUCK  2007 RA2 GAMBIT
10/03/1994,Oakville,Ontario,L6M,,2009 RA2 LANCELOT  2008 RA2 HEDER  2007 FR2 BIGXTRA
12/03/1994,Georgetown,Ontario,L7G,,2005 RO2 CASTANZA
15/03/1994,Peterborough,Ontario,K9J,,2005 RO1 GUSTO
16/03/1994,Keswick,Ontario,L4P,,2009 VO2 BUCK;BOF  2008 VO3 CARCI;BIGDUTCH  2007 RA2 JERSEY;LABELLE  2006 FR2 JERSEY  2005 RO3 GUSTO;XEROX
17/03/1994,,,,Ghana,2008 VO4 CARCI;BOF
18/03/1994,Uxbridge,Ontario,L9P,,2009 VO4 GILLIGAN  2007 RA5 GILLIGAN  2006 FR5 DTOUR;FERRARI
19/03/1994,Toronto,Ontario,M4G,,2009 VO2 GILLIGAN
20/03/1994,Kingston,Ontario,K7K,,2009 VO1 2POT  2009 VO2 JAMBO  2008 VO4 PULSE;BITTS  2007 FR2 CANON;  2007 RA4 BIGTURK  2006 FR4 ROMANO;DELISCIO
21/03/1994,Markham,Ontario,L6C,,2005 RO2 FOREMAN;REEPEAT
21/03/1994,Oakville,Ontario,L6M,,2005 RO2 BOWSER;NEXT
25/03/1994,,Nova Scotia,,,2009 VO2 GIBA
25/03/1994,Vineland,Ontario,L0R,,2009 VO4 JERSEY  2008 FR2a SPATULA
26/03/1994,Aurora,Ontario,L4G,,2009 VO5 DURANGO  2008 VO4 CLEF  2006 FR2 TIMBER  2005 RO2 GUSTO;ICEBURG
26/03/1994,North York,Ontario,M2N,,2008 VO2 J  2007 RA2 KABLAMO  2006 FR2 9VOLT  2005 RO1 FOREMAN;CUJO
28/03/1994,Owen Sound,Ontario,N4K,,2008 VO5 J  2007 RA5 TIMBRE;EIFFEL  2006 FR5 METRO;BIGTURK
30/03/1994,Kitchener,Ontario,N2H,,2009 VO4 GILLIGAN  2008 VO2 CARCI  2007 RA3 2POT  2006 FR2 JERSEY  2005 RO2 GUSTO;ICEBURG
30/03/1994,Pickering,Ontario,L1V,,2007 RA1 2POT
30/03/1994,Richmond Hill,Ontario,L4B,,2006 RA2 RIVETS
31/03/1994,,Ontario,,,2005 RO3 BIGRED;SOMEWUN
01/04/1994,Burlington,Ontario,L7T,,2005 RO1 ATKINS
01/04/1994,Toronto,Ontario,M2N,,2008 VO5 CLEF
02/04/1994,Midhurst,Ontario,L0L,,2005 RO1 SMALLS
03/04/1994,Mississauga,Ontario,L4Y,,2005 RO3 BIGRED;SOMEWUN
06/04/1994,Oakville,Ontario,L6H,,2010 VO2 CARCI
08/04/1994,Uxbridge,Ontario,L9P,,2009 VO5 CARCI;INDY  2008 VO4 2POT  2007 RA2 NAPOLEON;  2007 RA5 HASSELHOF;BIGTURK  2006 FR3 D'NOW;SMALLS  2006 FR4 9VOLT  2006 FR5 THECHAD  2005 FR5 WALLACE;CUJO  2004 RO2 BOWSER
12/04/1994,Kitchener,Ontario,N2B,,2007 RA1 GAMBIT  2006 FR1 BAKER
12/04/1994,Whitby,Ontario,L1P,,2008 VO4 CARCI;BOF
19/04/1994,Hamilton,Ontario,L8W,,2010 VO4 WEST;OMNI
21/04/1994,Barrie,Ontario,L4M,,2007 RA1 GAMBIT  2006 FR1 BONFIRE  2005 RO1 FOREMAN;CUJO
23/04/1994,Caledon East,Ontario,L7K,,2008 VO2 CLEF  2007 RA2 DELMAR
24/04/1994,Port Perry,Ontario,L9L,,2009 VO3 2POT;  2009 VO4 CLARKSON;PACA  2008 VO4 2POT  2007 FR4 CANON;COMBO  2006 RO4 J;SHAKA
25/04/1994,Brampton,Ontario,L6Z,,2009 VO4 2POT  2008 VO5 MCFLY;CARCI
25/04/1994,Toronto,Ontario,M2M,,2009 VO3 2POT  2009 VO4 COMMISH  2009 VO5a SANKA  2008 VO4 GILLIGAN;  2008 VO5 STATE;NYE  2007 RA1 WALLACE  2007 RA2 BILLA  2007 RA3a KABLAMO  2006 FR2 9VOLT;  2006 FR3 PEARSE;LEBELL  2005 RO4 GLERKIN
26/04/1994,Terra Cotta,Ontario,L0P,,2006 FR1 BONFIRE  2005 RO1 PRIMETIME
26/04/1994,,,,Germany,2009 VO1 THOR;  2009 VO2a YOHAN
28/04/1994,Bracebridge,Ontario,P1L,,2006 FR4 ROMANO;DELISCIO
29/04/1994,Parry Sound,Ontario,P2A,,2006 FR1 BLARNEY
29/04/1994,Toronto,Ontario,M5M,,2006 FR5 TWIGG;TURBINE  2005 RO5 SOULTRAIN
30/04/1994,Richmond Hill,Ontario,L4B,,2009 VO3 DIRK
02/05/1994,Oakville,Ontario,L6J,,2006 FR2 VECTOR
02/05/1994,Toronto,Ontario,M4G,,2009 VO2 GILLIGAN  2008 VO2 J  2007 RA2 KABLAMO  2006 RO1 SOULTRAIN
03/05/1994,Woodville,Ontario,K0M,,2007 RA5 2POT
05/05/1994,Richmond Hill,Ontario,L4C,,2010 VO1 YOHAN  2009 VO1 THOR;  2009 VO5b DURANGO  2008 VO1 FROMAGIO  2007 RA1 BIGTURK;NAPOLEON
06/05/1994,London,Ontario,N6C,,2009 VO2 BUCK;BOF  2008 VO2 CARCI  2007 RA4 2POT  2006 FR3 BOOM  2005 RO4 GUSTO;SPADINA
07/05/1994,Toronto,Ontario,M9B,,2006 FR5 GABLE;BIGTHUNDER
09/05/1994,Parry Sound,Ontario,P2A,,2005 RO4 BIGRED
12/05/1994,Mississauga,Ontario,L5M,,2008 VO3 SOCKO  2007 RA3 GAMBIT;GILLIGAN  2006 FR3 PREZ;HITCH
13/05/1994,Toronto,Ontario,M3B,,2005 RO5 GUSTO
13/05/1994,Whitby,Ontario,L1N,,2010 VO3 PACA
15/05/1994,Hamilton,Ontario,L9C,,2007 RA1 KABLAMO  2006 FR1 BAKER  2005 RO1 VOLVO
15/05/1994,Whitby,Ontario,L1P,,2008 VO2 NYE  2007 RA2 GAMBIT  2005 RO1 SMALLS
17/05/1994,Port Elgin,Ontario,K2A,,2005 RO1 SMALLS
17/05/1994,Richmond Hill,Ontario,L4C,,2007 RA4 HITCH
19/05/1994,Toronto,Ontario,M4G,,2006 RO1 SOULTRAIN  2005 RO1 PRIMETIME
21/05/1994,Oakville,Ontario,L6H,,2009 VO3 THOR  2008 VO4 BUMBLEBEE;BUCK  2007 RA3 HEYWIRE;WEST  2006 FR3 TIMBER;ESTABON  2005 RO3 BIGRED;SOMEWUN
24/05/1994,Freelton,Ontario,L8N,,2008 VO4 BUMBLEBEE;BUCK  2007 RA2 GAMBIT  2006 RA3 EOR;WOLEVER  2005 FR1 WALLACE
28/05/1994,Newmarket,Ontario,L3Y,,2008 VO3 2POT  2007 RA3 BIGTUNA;MARLIN
29/05/1994,London,Ontario,N6G,,2009 VO3 J  2008 VO4 BUMBLEBEE;BUCK  2007 RA4 HASSELHOF  2006 FR4 BONFIRE  2005 RO5 SOMEWUN;BIGRED
29/05/1994,Parry Sound,Ontario,P2A,,2008 RA3 HOGAN
30/05/1994,Holland Landing,Ontario,L9N,,2008 VO3 2POT
31/05/1994,Mississauga,Ontario,L5L,,2008 VO4 CARCI;BOF  2007 RA3 HEYWIRE;WEST  2006 FR4 PEARSE;NAHC  2005 RO3 BOWSER;GIBS
03/06/1994,Orillia,Ontario,L3V,,2007 FR3 CANON;BOMBAY
04/06/1994,Markham,Ontario,L3P,,2005 FR1 C4
05/06/1994,Newmarket,Ontario,L3Y,,2008 VO3 2POT  2007 RA3 BIGTUNA;MARLIN  2006 FR2 GEN.BEEF
06/06/1994,Toronto,Ontario,M6H,,2009 VO3 CARCI;BIGLEAGUE  2008 VO4 CARCI;BOF  2007 RA4 GIBBS;COMMISSIONER
07/06/1994,Kitchener,Ontario,N2E,,2009 VO1 2POT  2009 VO3 DIRK  2008 RA1 COMMISH;  2008 RA5 HEDER  2007 FR1 CANON  2006 FR1 9VOLT
08/06/1994,Toronto,Ontario,M5M,,2008 VO3 GAMBIT  2007 RA4 GIBBS;COMMISSIONER
10/06/1994,Toronto,Ontario,M4T,,2010 VO5 WEST  2009 VO5 CARCI;INDY  2008 VO4 GILLIGAN  2007 RA4 GILLIGAN  2006 FR4 PEARSE;NAHC  2005 RO4 DYZNO;FRIDGE
11/06/1994,Etobicoke,Ontario,M9V,,2006 FR5 THECHAD
13/06/1994,Barrie,Ontario,L4M,,2009 VO4 JERSEY  2006 RO3 SOULTRAIN;ZEST  2005 RO3 GUSTO;XEROX
14/06/1994,Markham,Ontario,L3P,,2009 VO5 CASH;DUMPTRUCK  2008 VO3 RINGO  2007 RA4 2POT  2006 FR2 BLARNEY  2005 RO4 DYZNO;FRIDGE
14/06/1994,Oakville,Ontario,L6L,,2008 VO4 PULSE;BITTS  2007 RA4 HITCH  2006 FR5 GABLE;BIGTHUNDER
14/06/1994,Toronto,Ontario,M4K,,2008 RA4 YOHAN  2007 RA1 BIGTURK;NAPOLEON
14/06/1994,,,,Italy,2008 VO5 J
16/06/1994,Aurora,Ontario,L4G,,2007 RA2 GAMBIT
16/06/1994,Burlington,Ontario,L8S,,2007 RA2 BILLA  2006 FR1 BAKER
16/06/1994,Markham,Ontario,L3P,,2009 VO2 CARCI;COMMISH  2008 RA3 YOHAN  2007 RA3 HEYWIRE;WEST  2006 FR2 BLARNEY;  2006 FR3 PREZ;HITCH  2005 RO3 BOWSER;GIBS
17/06/1994,Aurora,Ontario,L4G,,2005 RO4 GABLE
25/06/1994,Milton,Ontario,L9T,,2008 VO4 CLEF  2007 RA4 HASSELHOF
27/06/1994,Collingwood,Ontario,L9Y,,2010 VO5 WEST  2009 VO4 JAMBO;THOR  2008 RA5 COMMISH;CHIEFJUSTICE
27/06/1994,Markham,Ontario,L3P,,2007 RA4 DELMAR  2006 FR2 TIMBER  2005 RO1 GRAMBO;BOWSER
28/06/1994,Georgetown,Ontario,L7G,,2008 VO1 FROMAGIO  2007 RA1 KABLAMO  2006 FR1 9VOLT  2005 RO2 CASTANZA
28/06/1994,Rockwood,Ontario,N0B,,2009 VO3 CARCI;BIGLEAGUE  2008 RA2 GIBA  2007 FR2 CANON  2006 FR3 D'KNOW;SMALLS  2005 RO2 BOWSER;NEXT
29/06/1994,Mississauga,Ontario,L5G,,2009 VO3 CARCI;BIGLEAGUE  2008 VO4 CLEF  2007 RA4 HASSELHOF  2006 FR3 BOOM  2005 RO4 GUSTO;SPADINA
30/06/1994,Garden Hill,Ontario,L0A,,2009 VO5 JAMBO;DODGE  2008 RA5 HEDER  2007 FR1 CANON
30/06/1994,Toronto,Ontario,M6P,,2009 VO4 2POT
01/07/1994,,Prince Edward Island,,,2006 FR5 OPTIMUS;DELISCIO
03/07/1994,Windsor,Ontario,N8R,,2007 FR5 GABLE;FIRE
07/07/1994,Mississauga,Ontario,L5A,,2007 RA2 DELMAR  2006 RO4 SPADINA
10/07/1994,Oakville,Ontario,L6L,,2007 RA4 HITCH
11/07/1994,,,,Honduras,2008 RA2 2POT  2006 RO1 PROSPECTOR
13/07/1994,,,,Spain,2009 VO1 JAMBO  2009 VO2 JAMBO  2008 RA2 LABELLE
16/07/1994,Burlington,Ontario,L7M,,2009 VO1 2POT
19/07/1994,Richmond Hill,Ontario,L4C,,2009 VO2 YOHAN  2008 RA2 COMMISH;BUCK  2007 RA4 DELMAR  2006 FR2 TIMBER
19/07/1994,Whitby,Ontario,L1P,,2010 VO3 YOHAN
21/07/1994,Markham,Ontario,L3P,,2005 FR1 C4
21/07/1994,Owen Sound,Ontario,N4K,,2008 VO5 J  2007 RA5 TIMBRE;EIFFEL
22/07/1994,Barrie,Ontario,L4M,,2009 VO4 GILLIGAN
22/07/1994,Toronto,Ontario,M4B,,2006 FR2 VECTOR  2005 RO1 VOLVO
22/07/1994,Toronto,Ontario,M4B,,2005 RO1 VOLVO
23/07/1994,Hawkestone,Ontario,L0L,,2008 RA3 HOGAN  2007 FR3 CANON;BOMBAY;  2007 FR5 BIGXTRA  2006 RO5 SOULTRAIN;WHIZKID
23/07/1994,Parry Sound,Ontario,P2A,,2006 FR1 BLARNEY
23/07/1994,Toronto,Ontario,M4S,,2008 VO2 NYE;  2008 VO3 CARCI
24/07/1994,Mississauga,Ontario,L5C,,2008 VO5 2POT  2007 RA5 TIMBRE;EIFFEL  2006 FR5 TRUMP  2005 RO5 KWANDO
27/07/1994,Toronto,Ontario,M5N,,2009 VO2 NYE  2008 RA3 BIGEXTRA;PRIMO  2007 RA3 GAMBIT;GILLIGAN  2006 FR2 9VOLT  2005 RO2 FOREMAN;REEPEAT
28/07/1994,Fonthill,Ontario,L0S,,2005 RO4 GLERKIN
28/07/1994,Terra Cotta,Ontario,L0P,,2006 FR1 BONFIRE  2005 RO1 PRIMETIME
29/07/1994,Brampton,Ontario,L6N,,2010 VO5 WEST  2009 VO5a SANKA
30/07/1994,Guelph,Ontario,N1G,,2005 RO4 GLERKIN
30/07/1994,Toronto,Ontario,M5M,,2007 RA4 HITCH  2006 FR5 TWIGG;TURBINE  2005 RO5 SOULTRAIN
02/08/1994,Leaskdale,Ontario,L0C,,2009 VO4 GILLIGAN
03/08/1994,Toronto,Ontario,M4G,,2007 RA2 KABLAMO  2006 RO1 SOULTRAIN
04/08/1994,Georgetown,Ontario,L7G,,2007 FR1 CAPTHOOK
06/08/1994,Uxbridge,Ontario,L9P,,2009 VO5 CARCI;INDY  2008 VO4 2POT
09/08/1994,Parry Sound,Ontario,P2A,,2005 RO4 BIGRED
11/08/1994,Mississauga,Ontario,L5J,,2008 VO5 2POT
13/08/1994,Iona,Ontario,N0L,,2007 FR1 BILLA;BIGXTRA
14/08/1994,Richmond Hill,Ontario,L4C,,2005 RO1 GRAMBO;BOWSER
16/08/1994,Oakville,Ontario,L6M,,2006 FR4 ROMANO;DELISCIO
16/08/1994,Toronto,Ontario,M6N,,2007 RA2 2POT;HEAPS
17/08/1994,Caledon,Ontario,L7C,,2006 FR4 BONFIRE
17/08/1994,Milton,Ontario,L9T,,2007 RA4 HASSELHOF
17/08/1994,Oakville,Ontario,L6J,,2010 VO2 HOMESKILLET  2009 VO2 OMNI;CASH  2008 RA2 2POT  2007 FR2 NYE  2006 FR2 VECTOR  2005 RO1 GRAMBO;BOWSER
22/08/1994,Orillia,Ontario,L3V,,2005 RO1 ATKINS
26/08/1994,Dundas,Ontario,L9H,,2008 RA1 RIOS  2006 RO1 SPADINA
28/08/1994,Grassie,Ontario,L0R,,2009 VO3 GILLIGAN  2008 RA2 LABELLE
28/08/1994,Oakville,Ontario,L6M,,2008 VO5 CLEF  2007 RA4 GIBBS;COMMISSIONER  2006 FR4 ROMANO;DELISCIO
31/08/1994,Toronto,Ontario,M4G,,2008 VO2 J;  2008 VO3 SOCKO  2007 RA2 KABLAMO;  2007 RA3 GAMBIT;GILLIGAN  2006 RO1 SOULTRAIN
01/09/1994,North York,Ontario,M2N,,2009 VO3 J  2008 VO3 GAMBIT  2007 RA4 GIBBS;COMMISSIONER  2006 FR2 9VOLT  2005 RO1 FOREMAN;CUJO
01/09/1994,Whitby,Ontario,L1N,,2007 RA5 GILLIGAN
02/09/1994,Woodbridge,Ontario,L4H,,2007 RA5 GAMBIT;DEBRIEF  2006 FR5 THECHAD  2005 RO5 MAYDAY;NAPOLEON
05/09/1994,Terra Cotta,Ontario,L7C,,2006 FR1 BONFIRE
05/09/1994,Toronto,Ontario,M8X,,2006 FR1 BLARNEY
06/09/1994,Barrie,Ontario,L4M,,2009 VO2 BIGLEAGUE;J  2008 RA2 COMMISH;BUCK  2007 RA1 KABLAMO  2006 FR5 DTOUR;FERRARI
06/09/1994,Welland,Ontario,L3C,,2006 RO2 BOOM
07/09/1994,Oakville,Ontario,L6L,,2010 VO1 HOMESKILLET  2009 VO4 COMMISH  2008 VO5 2POT
10/09/1994,Oakville,Ontario,L6M,,2006 FR5 OPTIMUS;DELISCIO  2005 RO1 SMALLS
10/09/1994,Toronto,Ontario,M3B,,2008 VO2 CLEF  2007 RA2 DELMAR  2006 FR2 BLARNEY  2005 RO1 GUSTO
10/09/1994,Whitby,Ontario,L1R,,2009 VO3 GIBA;PACA;  2009 VO4 CLARKSON;PACA  2008 VO4 BIGEXTRA;SERGE  2007 FR4 SPADINA  2006 RO4 SPADINA  2005 RO3 SMALLS;STOKE
12/09/1994,Toronto,Ontario,M4Y,,2010 VO4 WEST;OMNI
16/09/1994,Toronto,Ontario,M9C,,2009 VO3 THOR  2008 VO3 GAMBIT  2007 FR3 CANON;BOMBAY  2006 FR3 TIMBER;ESTABON
16/09/1994,Whitby,Ontario,L1P,,2008 RA2 BIGEXTRA  2007 FR3 CANON;BOMBAY  2006 FR2 BLARNEY
19/09/1994,Cambridge,Ontario,N1R,,2011 VO5 BOBCAT  2009 VO5 PACA  2008 RA4 COMMISH;SCRIBBS
20/09/1994,,Michigan,,United States,2009 VO3 J  2008 RA4 YOHAN  2007 FR4 SPADINA  2006 RO4 J;SHAKA  2005 RO2 FOREMAN;REEPEAT
20/09/1994,Toronto,Ontario,M6G,,2007 RA3 XEROX;GILLESPIE  2005 RO5 KWANDO
22/09/1994,Brampton,Ontario,L6Z,,2008 VO3 SOCKO
25/09/1994,Oshawa,Ontario,L1J,,2011 VO2 BARBO;CHARGE  2010 VO2 CASH;EDGE  2008 RA2 COMMISH;BUCK
26/09/1994,Brampton,Ontario,L6S,,2009 VO5 2POT
26/09/1994,Collingwood,Ontario,L9Y,,2009 VO2 GILLIGAN  2008 RA3 HOGAN
26/09/1994,Toronto,Ontario,M6P,,2009 VO4 2POT  2008 RA3 HOGAN  2007 FR3 HUSKY;OMNI  2006 RO3 SOULTRAIN;ZEST
27/09/1994,Trenton,Ontario,K8V,,2005 RO2 GRAMBO;TIMBER
28/09/1994,Ajax,Ontario,L1S,,2007 FR2 NYE
02/10/1994,Meaford,Ontario,N4L,,2005 RO1 VOLVO
02/10/1994,Toronto,Ontario,M9N,,2009 VO3 2POT  2008 RA1 COMMISH
03/10/1994,London,Ontario,N6H,,2008 RA3 GILLIGAN;  2008 RA4 CANON;SAWYER  2007 FR3 HUSKY;OMNI;  2007 FR4 SPADINA  2006 RO3 PROSPECTOR;J
06/10/1994,Mississauga,Ontario,L5J,,2009 VO2 BIGLEAGUE;J  2008 RA1 BUCK  2007 FR2 CANON  2006 FR4 PEARSE;NAHC  2005 RO3 BOWSER;GIBS
10/10/1994,Brantford,Ontario,N3R,,2007 FR4 FERRARI;SHERPA  2006 RO4 SOULTRAIN;BRADY  2005 RO4 GABLE
12/10/1994,,Ohio,,United States,2007 FR1 CAPTHOOK  2006 RO1 GIBBS;XEROX
14/10/1994,Oakville,Ontario,L6H,,2006 RO2 GIBBS  2005 RO2 PRIMETIME
17/10/1994,Oakville,Ontario,L6J,,2009 VO2 OMNI;CASH
18/10/1994,Burlington,Ontario,L7L,,2007 FR1 CAPTHOOK
18/10/1994,Toronto,Ontario,M4G,,2009 VO2 GILLIGAN  2008 VO2 J  2007 RA2 KABLAMO  2006 RO1 SOULTRAIN
18/10/1994,,,,Spain,2009 VO1 JAMBO  2009 VO2 JAMBO  2008 RA2 LABELLE
19/10/1994,Cambridge,Ontario,N3C,,2007 RA5 GILLIGAN
19/10/1994,Georgetown,Ontario,L7G,,2009 VO2 JAMBO  2008 RA3 HEDER  2007 RA2 BILLA  2006 RO2 BOOM  2005 RO1 VOLVO
20/10/1994,Brampton,Ontario,L6T,,2006 FR1 9VOLT  2005 RO1 ATKINS
24/10/1994,Hamilton,Ontario,L8W,,2008 RA5 HEDER  2007 FR1 CAPTHOOK  2006 RO2 BILLA
24/10/1994,Toronto,Ontario,M6S,,2006 FR3 D'KNOW;SMALLS
